filename,cluster,title
2411.00259v1.txt,8,"Enhancing Diversity in Bayesian Deep Learning via Hyperspherical Energy   Minimization of CKA"
2411.00826v2.txt,11,"Uncertainty Quantification via Hölder Divergence for Multi-View   Representation Learning"
2411.01289v1.txt,12,"Uncertainty measurement for complex event prediction in safety-critical   systems"
2411.02988v2.txt,4,"Confidence Calibration of Classifiers with Many Classes"
2411.03334v3.txt,11,"Neural Network Prediction of Strong Lensing Systems with Domain   Adaptation and Uncertainty Quantification"
2411.03387v2.txt,12,"Quantifying Aleatoric Uncertainty of the Treatment Effect: A Novel   Orthogonal Learner"
2411.06651v2.txt,1,"Machine learning-enabled velocity model building with uncertainty   quantification"
2411.07463v4.txt,10,"MSEG-VCUQ: Multimodal SEGmentation with Enhanced Vision Foundation   Models, Convolutional Neural Networks, and Uncertainty Quantification for   High-Speed Video Phase Detection Data"
2411.07515v1.txt,8,"Bayesian Deep Learning Approach for Real-time Lane-based Arrival Curve   Reconstruction at Intersection using License Plate Recognition Data"
2411.07853v2.txt,12,"Evidential time-to-event prediction with calibrated uncertainty   quantification"
2411.08587v1.txt,11,"DeepUQ: Assessing the Aleatoric Uncertainties from two Deep Learning   Methods"
2411.09635v4.txt,12,"Counterfactual Uncertainty Quantification of Factual Estimand of   Efficacy from Before-and-After Treatment Repeated Measures Randomized   Controlled Trials"
2411.12127v4.txt,12,"Fine-Grained Uncertainty Quantification via Collisions"
2411.12193v2.txt,14,"Hierarchical Spatio-Temporal Uncertainty Quantification for Distributed   Energy Adoption"
2411.12555v1.txt,12,"Multivariate and Online Transfer Learning with Uncertainty   Quantification"
2411.13343v1.txt,13,"Fact-Level Confidence Calibration and Self-Correction"
2411.14457v1.txt,2,"Guiding Reinforcement Learning Using Uncertainty-Aware Large Language   Models"
2411.15944v1.txt,9,"Customer Lifetime Value Prediction with Uncertainty Estimation Using   Monte Carlo Dropout"
2411.16370v6.txt,10,"A Review of Bayesian Uncertainty Quantification in Deep Probabilistic   Image Segmentation"
2411.17571v2.txt,6,"Uncertainty quantification for White Matter Hyperintensity segmentation   detects silent failures and improves automated Fazekas quantification"
2411.17767v1.txt,10,"Exploring Aleatoric Uncertainty in Object Detection via Vision   Foundation Models"
2411.18425v4.txt,8,"Streamlining Prediction in Bayesian Deep Learning"
2411.18864v1.txt,12,"Redesigning the ensemble Kalman filter with a dedicated model of   epistemic uncertainty"
2411.19181v2.txt,9,"Large width penalization for neural network-based prediction interval   estimation"
2411.19523v2.txt,0,"Density-Calibrated Conformal Quantile Regression"
2412.00205v1.txt,1,"Diffusion Model Guided Sampling with Pixel-Wise Aleatoric Uncertainty   Estimation"
2412.00541v1.txt,2,"Context-Based Echo State Networks with Prediction Confidence for   Human-Robot Shared Control"
2412.01098v2.txt,0,"Spatial Conformal Inference through Localized Quantile Regression"
2412.03391v1.txt,12,"Risk-aware Classification via Uncertainty Quantification"
2412.04166v1.txt,5,"An In-Depth Examination of Risk Assessment in Multi-Class Classification   Algorithms"
2412.04606v2.txt,13,"Semantic Consistency-Based Uncertainty Quantification for Factuality in   Radiology Report Generation"
2412.05251v1.txt,11,"Uncertainty Quantification for Transformer Models for Dark-Pattern   Detection"
2412.05475v2.txt,14,"AI-powered Digital Twin of the Ocean: Reliable Uncertainty   Quantification for Real-time Wave Height Prediction with Deep Ensemble"
2412.05563v2.txt,13,"A Survey on Uncertainty Quantification of Large Language Models:   Taxonomy, Open Research Challenges, and Future Directions"
2412.06451v1.txt,10,"How Certain are Uncertainty Estimates? Three Novel Earth Observation   Datasets for Benchmarking Uncertainty Quantification in Machine Learning"
2412.06624v1.txt,9,"Fundus Image-based Visual Acuity Assessment with PAC-Guarantees"
2412.06833v1.txt,4,"Detecting Fake News on Social Media: A Novel Reliability Aware   Machine-Crowd Hybrid Intelligence-Based Method"
2412.06853v3.txt,9,"Tube Loss: A Novel Approach for Prediction Interval Estimation and   probabilistic forecasting"
2412.07026v1.txt,1,"GenAI4UQ: A Software for Inverse Uncertainty Quantification Using   Conditional Generative Models"
2412.07075v1.txt,9,"Conformal Uncertainty Quantification of Electricity Price Predictions   for Risk-Averse Storage Arbitrage"
2412.07169v4.txt,6,"Rate-In: Information-Driven Adaptive Dropout Rates for Improved   Inference-Time Uncertainty Estimation"
2412.07324v2.txt,4,"Label Distribution Learning using the Squared Neural Family on the   Probability Simplex"
2412.07520v1.txt,9,"Quantifying the Prediction Uncertainty of Machine Learning Models for   Individual Data"
2412.07815v2.txt,1,"Mask prior-guided denoising diffusion improves inverse protein folding"
2412.08225v1.txt,12,"Improving Active Learning with a Bayesian Representation of Epistemic   Uncertainty"
2412.08661v3.txt,9,"GeoConformal prediction: a model-agnostic framework of measuring the   uncertainty of spatial prediction"
2412.08776v1.txt,11,"Bayesian optimized deep ensemble for uncertainty quantification of deep   neural networks: a system safety case study on sodium fast reactor thermal   stratification modeling"
2412.09369v1.txt,1,"Distribution free uncertainty quantification in neuroscience-inspired   deep operators"
2412.10459v2.txt,1,"Conformal Prediction on Quantifying Uncertainty of Dynamic Systems"
2412.10570v1.txt,9,"Adaptive Sampling to Reduce Epistemic Uncertainty Using Prediction   Interval-Generation Neural Networks"
2412.10658v3.txt,12,"Combining Priors with Experience: Confidence Calibration Based on   Binomial Process Modeling"
2412.10882v1.txt,1,"Integrating Generative and Physics-Based Models for Ptychographic   Imaging with Uncertainty Quantification"
2412.11158v1.txt,4,"Early Concept Drift Detection via Prediction Uncertainty"
2412.11350v1.txt,8,"Deep Random Features for Scalable Interpolation of Spatiotemporal Data"
2412.11646v3.txt,8,"Information-Geometric Barycenters for Bayesian Federated Learning"
2412.12365v2.txt,9,"On the Role of Surrogates in Conformal Inference of Individual Causal   Effects"
2412.12597v1.txt,2,"Distribution-Free Uncertainty Quantification in Mechanical Ventilation   Treatment: A Conformal Deep Q-Learning Framework"
2412.13157v1.txt,2,"Learning Visuotactile Estimation and Control for Non-prehensile   Manipulation under Occlusions"
2412.13159v1.txt,5,"A Conformal Approach to Feature-based Newsvendor under Model   Misspecification"
2412.13365v1.txt,2,"Quantitative Predictive Monitoring and Control for Safe Human-Machine   Interaction"
2412.14223v2.txt,7,"Towards Precise Prediction Uncertainty in GNNs: Refining GNNs with   Topology-grouping Strategy"
2412.14640v2.txt,4,"Adaptive Prompt Tuning: Vision Guided Prompt Tuning with Cross-Attention   for Fine-Grained Few-Shot Learning"
2412.15301v1.txt,11,"Parametric $ρ$-Norm Scaling Calibration"
2412.16409v1.txt,4,"Uncertainty Quantification in Continual Open-World Learning"
2412.16462v1.txt,3,"Condensed Stein Variational Gradient Descent for Uncertainty   Quantification of Neural Networks"
2412.18024v2.txt,12,"Multimodal Learning with Uncertainty Quantification based on Discounted   Belief Fusion"
2412.18144v1.txt,14,"Neural Conformal Control for Time Series Forecasting"
2412.18980v1.txt,11,"Evaluating deep learning models for fault diagnosis of a rotating   machinery with epistemic and aleatoric uncertainty"
2412.19318v1.txt,5,"Adaptive Conformal Inference by Betting"
2412.19511v3.txt,6,"Uncertainty quantification for improving radiomic-based models in   radiation pneumonitis prediction"
2412.19669v1.txt,2,"Toward Scalable Multirobot Control: Fast Policy Learning in Distributed   MPC"
2412.20892v3.txt,12,"Rethinking Aleatoric and Epistemic Uncertainty"
2501.00053v1.txt,6,"Implementing Trust in Non-Small Cell Lung Cancer Diagnosis with a   Conformalized Uncertainty-Aware AI Framework in Whole-Slide Images"
2501.00555v2.txt,13,"Prune 'n Predict: Optimizing LLM Decision-making with Conformal   Prediction"
2501.02767v1.txt,7,"Enhancing Trustworthiness of Graph Neural Networks with Rank-Based   Conformal Training"
2501.03282v1.txt,12,"From Aleatoric to Epistemic: Exploring Uncertainty Quantification   Techniques in Artificial Intelligence"
2501.03406v1.txt,3,"Low-Order Flow Reconstruction and Uncertainty Quantification in   Disturbed Aerodynamics Using Sparse Pressure Measurements"
2501.04234v1.txt,13,"Statistical Uncertainty Quantification for Aggregate Performance Metrics   in Machine Learning Benchmarks"
2501.04816v1.txt,11,"Probabilistic Skip Connections for Deterministic Uncertainty   Quantification in Deep Neural Networks"
2501.05656v1.txt,11,"Evidential Deep Learning for Uncertainty Quantification and   Out-of-Distribution Detection in Jet Identification using Deep Neural   Networks"
2501.06308v1.txt,9,"Uncertainty Estimation for Path Loss and Radio Metric Models"
2501.07185v1.txt,10,"Uncertainty Guarantees on Automated Precision Weeding using Conformal   Prediction"
2501.07317v3.txt,14,"Evaluation of Artificial Intelligence Methods for Lead Time Prediction   in Non-Cycled Areas of Automotive Production"
2501.07827v1.txt,14,"Prediction Interval Construction Method for Electricity Prices"
2501.08188v1.txt,10,"A Critical Synthesis of Uncertainty Quantification and Foundation Models   in Monocular Depth Estimation"
2501.08963v1.txt,5,"Training-Aware Risk Control for Intensity Modulated Radiation Therapies   Quality Assurance with Conformal Prediction"
2501.10139v2.txt,5,"Conformal Prediction Sets with Improved Conditional Coverage using Trust   Scores"
2501.10533v2.txt,5,"A Unified Comparative Study with Generalized Conformity Scores for   Multi-Output Conformal Regression"
2501.11384v2.txt,5,"Transductive Conformal Inference for Full Ranking"
2501.11689v3.txt,5,"Randomness, exchangeability, and conformal prediction"
2501.12314v2.txt,3,"Uncertainty Quantification With Noise Injection in Neural Networks: A   Bayesian Perspective"
2501.12749v2.txt,5,"Conformal Prediction of Classifiers with Many Classes based on Noisy   Labels"
2501.12835v2.txt,13,"Adaptive Retrieval Without Self-Knowledge? Bringing Uncertainty Back   Home"
2501.12868v1.txt,13,"As Confidence Aligns: Exploring the Effect of AI Confidence on Human   Self-confidence in Human-AI Decision Making"
2501.13430v2.txt,5,"Wasserstein-regularized Conformal Prediction under General Distribution   Shift"
2501.14291v2.txt,8,"Advances in Temporal Point Processes: Bayesian, Neural, and LLM   Approaches"
2501.14544v2.txt,5,"Distributed Conformal Prediction via Message Passing"
2501.14570v1.txt,5,"coverforest: Conformal Predictions with Random Forest in Python"
2501.14933v1.txt,0,"Conformal Inference of Individual Treatment Effects Using Conditional   Density Estimates"
2501.15057v1.txt,3,"Predictive Modeling and Uncertainty Quantification of Fatigue Life in   Metal Alloys using Machine Learning"
2501.15573v1.txt,8,"Approximate Message Passing for Bayesian Neural Networks"
2501.16215v2.txt,6,"Smarter Together: Combining Large Language Models and Small Models for   Physiological Signals Visual Inspection"
2501.16587v4.txt,11,"HopCast: Calibration of Autoregressive Dynamics Models"
2501.16831v1.txt,14,"Data-Driven vs Traditional Approaches to Power Transformer's Top-Oil   Temperature Estimation"
2501.17827v1.txt,2,"Langevin Soft Actor-Critic: Efficient Exploration through   Uncertainty-Driven Critic Learning"
2501.18258v1.txt,1,"PDE-DKL: PDE-constrained deep kernel learning in high dimensionality"
2501.18268v1.txt,12,"Reducing Aleatoric and Epistemic Uncertainty through Multi-modal Data   Acquisition"
2501.18363v2.txt,5,"Robust Online Conformal Prediction under Uniform Label Noise"
2501.18426v2.txt,5,"Guaranteed prediction sets for functional surrogate models"
2501.18991v2.txt,5,"Optimal Transport-based Conformal Prediction"
2501.19038v2.txt,5,"Conformal Prediction in Hierarchical Classification with Constrained   Representation Complexity"
2501.19060v3.txt,4,"Contrast-Aware Calibration for Fine-Tuned CLIP: Leveraging Image-Text   Alignment"
2501.19403v2.txt,4,"Redefining Machine Unlearning: A Conformal Prediction-Motivated Approach"
2502.00290v5.txt,13,"Estimating LLM Uncertainty with Evidence"
2502.00300v2.txt,14,"Uncertainty Quantification of Wind Gust Predictions in the Northeast   United States: An Evidential Neural Network and Explainable Artificial   Intelligence Approach"
2502.00550v1.txt,1,"Muti-Fidelity Prediction and Uncertainty Quantification with Laplace   Neural Operators for Parametric Partial Differential Equations"
2502.01691v1.txt,13,"Agent-Based Uncertainty Awareness Improves Automated Radiology Report   Labeling with an Open-Source Large Language Model"
2502.02205v3.txt,1,"From Uncertain to Safe: Conformal Fine-Tuning of Diffusion Models for   Safe PDE Control"
2502.02283v5.txt,1,"GP-GS: Gaussian Processes for Enhanced Gaussian Splatting"
2502.02537v1.txt,10,"Uncertainty Quantification for Collaborative Object Detection Under   Adversarial Attacks"
2502.02561v1.txt,12,"Decision Theoretic Foundations for Conformal Prediction: Optimal   Uncertainty Quantification for Risk-Averse Agents"
2502.02870v1.txt,11,"Uncertainty Quantification with the Empirical Neural Tangent Kernel"
2502.02966v1.txt,13,"FACTER: Fairness-Aware Conformal Thresholding and Prompt Engineering for   Enabling Fair LLM-Based Recommender Systems"
2502.02998v1.txt,5,"Conformal Uncertainty Indicator for Continual Test-Time Adaptation"
2502.03023v2.txt,5,"Parametric Scaling Law of Tuning Bias in Conformal Prediction"
2502.03591v1.txt,6,"Clinically-Inspired Hierarchical Multi-Label Classification of Chest   X-rays with a Penalty-Based Loss Function"
2502.03609v1.txt,5,"Multivariate Conformal Prediction using Optimal Transport"
2502.03982v1.txt,12,"Temporal Distribution Shift in Real-World Pharmaceutical Data:   Implications for Uncertainty Quantification in QSAR Models"
2502.04381v1.txt,13,"Limitations of Large Language Models in Clinical Problem-Solving Arising   from Inflexible Reasoning"
2502.04406v2.txt,1,"Calibrated Physics-Informed Uncertainty Quantification"
2502.04807v2.txt,5,"Robust Conformal Outlier Detection under Contaminated Reference Data"
2502.04935v1.txt,0,"Conformal Prediction for Electricity Price Forecasting in the Day-Ahead   and Real-Time Balancing Market"
2502.05157v2.txt,9,"Efficient distributional regression trees learning algorithms for   calibrated non-parametric probabilistic forecasts"
2502.05676v3.txt,5,"Generalized Venn and Venn-Abers Calibration with Applications in   Conformal Prediction"
2502.05709v1.txt,5,"Flow-based Conformal Prediction for Multi-dimensional Time Series"
2502.06011v1.txt,12,"Uncertainty Quantification and Causal Considerations for Off-Policy   Decision Making"
2502.06067v2.txt,9,"Smooth Sailing: Lipschitz-Driven Uncertainty Quantification for Spatial   Association"
2502.06173v2.txt,13,"Uncertainty-Aware Adaptation of Large Language Models for   Protein-Protein Interaction Analysis"
2502.06209v2.txt,4,"Enhancing Cost Efficiency in Active Learning with Candidate Set Query"
2502.06331v2.txt,5,"Conformal Prediction Regions are Imprecise Highest Density Regions"
2502.06351v2.txt,11,"Calibrating LLMs with Information-Theoretic Evidential Deep Learning"
2502.06631v2.txt,4,"Conformal Predictions for Human Action Recognition with Vision-Language   Models"
2502.06884v1.txt,5,"Learning Conformal Abstention Policies for Adaptive Risk Management in   Large Language and Vision-Language Models"
2502.06905v3.txt,4,"Lightweight Dataset Pruning without Full Training via Example Difficulty   and Prediction Uncertainty"
2502.06995v2.txt,5,"Epistemic Uncertainty in Conformal Scores: A Unified Approach"
2502.07213v2.txt,9,"Evaluation for Regression Analyses on Evolving Data Streams"
2502.07255v2.txt,10,"Beyond Confidence: Adaptive Abstention in Dual-Threshold Conformal   Prediction for Autonomous System Perception"
2502.07491v1.txt,14,"Exploring Patterns Behind Sports"
2502.07497v1.txt,5,"On Training-Conditional Conformal Prediction and Binomial Proportion   Confidence Intervals"
2502.07661v2.txt,5,"Partial-Label Learning with Conformal Candidate Cleaning"
2502.08445v2.txt,6,"LucidAtlas$: Learning Uncertainty-Aware, Covariate-Disentangled,   Individualized Atlas Representations"
2502.09137v2.txt,3,"Trust Me, I Know the Way: Predictive Uncertainty in the Presence of   Shortcut Learning"
2502.09443v2.txt,7,"Relational Conformal Prediction for Correlated Time Series"
2502.09664v2.txt,5,"Image Super-Resolution with Guarantees via Conformalized Generative   Models"
2502.09780v1.txt,2,"Incentivize without Bonus: Provably Efficient Model-based Online   Multi-agent RL for Markov Games"
2502.09985v1.txt,5,"On Volume Minimization in Conformal Regression"
2502.10280v1.txt,1,"Probabilistic Super-Resolution for High-Fidelity Physical System   Simulations with Uncertainty Quantification"
2502.10947v1.txt,5,"The Relationship between No-Regret Learning and Online Conformal   Prediction"
2502.11057v3.txt,2,"A Physics-Informed Machine Learning Framework for Safe and Optimal   Control of Autonomous Systems"
2502.12122v2.txt,13,"Minimal Ranks, Maximum Confidence: Parameter-efficient Uncertainty   Quantification for LoRA"
2502.12902v2.txt,3,"Probabilistic neural operators for functional uncertainty quantification"
2502.13030v5.txt,0,"Conformal Inference under High-Dimensional Covariate Shifts via   Likelihood-Ratio Regularization"
2502.13105v2.txt,8,"Enhanced uncertainty quantification variational autoencoders for the   solution of Bayesian inverse problems"
2502.13228v2.txt,5,"Conformal Prediction as Bayesian Quadrature"
2502.13329v2.txt,13,"Language Models Can Predict Their Own Behavior"
2502.13822v2.txt,2,"Uncertainty quantification for Markov chain induced martingales with   application to temporal difference learning"
2502.14105v2.txt,5,"Conformal Prediction under Levy-Prokhorov Distribution Shifts:   Robustness to Local and Global Perturbations"
2502.14115v2.txt,12,"Chasing the Timber Trail: Machine Learning to Reveal Harvest Location   Misrepresentation"
2502.14281v3.txt,4,"Correcting Noisy Multilabel Predictions: Modeling Label Noise through   Latent Space Shifts"
2502.14773v2.txt,5,"Sparse Activations as Conformal Predictors"
2502.15000v1.txt,5,"Joint Registration and Conformal Prediction for Partially Observed   Functional Data"
2502.16124v1.txt,2,"ZIA: A Theoretical Framework for Zero-Input AI"
2502.16299v2.txt,12,"A calibration test for evaluating set-based epistemic uncertainty   representations"
2502.16336v2.txt,5,"Rectifying Conformity Scores for Better Conditional Coverage"
2502.16510v1.txt,14,"Gaussian Process Regression for Improved Underwater Navigation"
2502.16658v1.txt,5,"Volume Optimality in Conformal Prediction with Structured Prediction   Sets"
2502.16736v4.txt,5,"Adaptive Conformal Guidance for Learning under Uncertainty"
2502.16820v2.txt,13,"Uncertainty Quantification of Large Language Models through   Multi-Dimensional Responses"
2502.16824v2.txt,8,"Posterior Inference with Diffusion Models for High-dimensional Black-box   Optimization"
2502.17007v1.txt,12,"All You Need for Counterfactual Explainability Is Principled and   Reliable Estimate of Aleatoric and Epistemic Uncertainty"
2502.17214v2.txt,13,"CoT-UQ: Improving Response-wise Uncertainty Quantification in LLMs with   Chain-of-Thought"
2502.17264v2.txt,5,"Kandinsky Conformal Prediction: Beyond Class- and Covariate-Conditional   Coverage"
2502.17397v1.txt,1,"Robust Confinement State Classification with Uncertainty Quantification   through Ensembled Data-Driven Methods"
2502.17492v1.txt,3,"Rapid Parameter Inference with Uncertainty Quantification for a   Radiological Plume Source Identification Problem"
2502.17744v1.txt,5,"Conformal Prediction Under Generalized Covariate Shift with Posterior   Drift"
2502.17773v3.txt,13,"Uncertainty Quantification for LLM-Based Survey Simulations"
2502.17824v1.txt,6,"Weakly Supervised Pixel-Level Annotation with Visual Interpretability"
2502.18122v1.txt,11,"EU-Nets: Enhanced, Explainable and Parsimonious U-Nets"
2502.19357v1.txt,3,"Physics-Based Hybrid Machine Learning for Critical Heat Flux Prediction   with Uncertainty Quantification"
2502.19676v4.txt,9,"FOReCAst: The Future Outcome Reasoning and Confidence Assessment   Benchmark"
2502.19691v2.txt,4,"Rethinking Epistemic and Aleatoric Uncertainty for Active Open-Set   Annotation: An Energy-Based Approach"
2502.20167v3.txt,11,"Similarity-Distance-Magnitude Universal Verification"
2502.20375v1.txt,12,"When does a predictor know its own loss?"
2502.20560v1.txt,13,"Towards Statistical Factuality Guarantee for Large Vision-Language   Models"
2502.20606v3.txt,2,"Map Space Belief Prediction for Manipulation-Enhanced Mapping"
2502.20966v1.txt,11,"Post-Hoc Uncertainty Quantification in Pre-Trained Neural Networks via   Activation-Level Gaussian Processes"
2503.00136v1.txt,6,"Conformal Risk Control for Semantic Uncertainty Quantification in   Computed Tomography"
2503.00479v3.txt,12,"Bayesian Active Learning for Multi-Criteria Comparative Judgement in   Educational Assessment"
2503.00699v1.txt,8,"Parameter Expanded Stochastic Gradient Markov Chain Monte Carlo"
2503.01495v2.txt,5,"Improving the statistical efficiency of cross-conformal prediction"
2503.01669v2.txt,14,"An Efficient Continual Learning Framework for Multivariate Time Series   Prediction Tasks with Application to Vehicle State Estimation"
2503.01688v1.txt,13,"When an LLM is apprehensive about its answers -- and when its   uncertainty is justified"
2503.01747v3.txt,13,"Position: Don't Use the CLT in LLM Evals With Fewer Than a Few Hundred   Datapoints"
2503.02233v4.txt,13,"Enhancing LLM Reliability via Explicit Knowledge Boundary Modeling"
2503.02623v3.txt,13,"Rewarding Doubt: A Reinforcement Learning Approach to Calibrated   Confidence Expression of Large Language Models"
2503.02863v2.txt,13,"SteerConf: Steering LLMs for Confidence Elicitation"
2503.03178v1.txt,11,"Active operator learning with predictive uncertainty quantification for   partial differential equations"
2503.03659v3.txt,5,"Conformal prediction of future insurance claims in the regression   problem"
2503.04071v3.txt,5,"Conformal Prediction with Upper and Lower Bound Models"
2503.04684v2.txt,1,"Propagating Model Uncertainty through Filtering-based Probabilistic   Numerical ODE Solvers"
2503.04933v1.txt,1,"Learning-based GNSS Uncertainty Quantification using Continuous-Time   Factor Graph Optimization"
2503.04981v1.txt,7,"Topology-Aware Conformal Prediction for Stream Networks"
2503.05239v1.txt,5,"Robust Conformal Prediction with a Single Binary Certificate"
2503.05274v1.txt,10,"Evidential Uncertainty Estimation for Multi-Modal Trajectory Prediction"
2503.05618v1.txt,10,"Conformal Prediction for Image Segmentation Using Morphological   Prediction Sets"
2503.05757v1.txt,13,"Uncertainty-Aware Fusion: An Ensemble Framework for Mitigating   Hallucinations in Large Language Models"
2503.05938v1.txt,3,"Uncertainty Quantification From Scaling Laws in Deep Neural Networks"
2503.06144v1.txt,3,"Exploring the usage of Probabilistic Neural Networks for Ionospheric   electron density estimation"
2503.07082v2.txt,10,"On the Generalization of Representation Uncertainty in Earth Observation"
2503.07375v1.txt,10,"Probabilistic Segmentation for Robust Field of View Estimation"
2503.07736v1.txt,1,"Uncertainty quantification and posterior sampling for network   reconstruction"
2503.08308v1.txt,13,"Seeing and Reasoning with Confidence: Supercharging Multimodal LLMs with   an Uncertainty-Aware Agentic Framework"
2503.08408v1.txt,1,"Uncertainty Quantification for Multi-fidelity Simulations"
2503.08558v3.txt,2,"Can We Detect Failures Without Failure Data? Uncertainty-Aware Runtime   Failure Detection for Imitation Learning Policies"
2503.09626v1.txt,4,"Certainly Bot Or Not? Trustworthy Social Bot Detection via Robust   Multi-Modal Neural Processes"
2503.09840v1.txt,14,"Predicting Tropical Cyclone Track Forecast Errors using a Probabilistic   Neural Network"
2503.10088v1.txt,0,"Enhanced Route Planning with Calibrated Uncertainty Set"
2503.10345v5.txt,5,"Mirror Online Conformal Prediction with Intermittent Feedback"
2503.10375v1.txt,14,"Probabilistic Forecasting via Autoregressive Flow Matching"
2503.10440v2.txt,6,"Learning Disease State from Noisy Ordinal Disease Progression Labels"
2503.10628v1.txt,2,"Uncertainty in Action: Confidence Elicitation in Embodied Agents"
2503.10873v2.txt,14,"Mamba time series forecasting with uncertainty quantification"
2503.11339v2.txt,11,"Contextual Similarity Distillation: Ensemble Uncertainties with a Single   Model"
2503.11360v1.txt,4,"PARIC: Probabilistic Attention Regularization for Language Guided Image   Classification from Pre-trained Vison Language Models"
2503.11709v2.txt,5,"Conformal Prediction and Human Decision Making"
2503.11808v2.txt,8,"Understanding the Trade-offs in Accuracy and Uncertainty Quantification:   Architecture and Inference Choices in Bayesian Neural Networks"
2503.11851v2.txt,6,"DCAT: Dual Cross-Attention Fusion for Disease Classification in   Radiological Images with Uncertainty Estimation"
2503.12354v1.txt,11,"Probabilistic Neural Networks (PNNs) with t-Distributed Outputs:   Adaptive Prediction Intervals Beyond Gaussian Assumptions"
2503.12747v3.txt,9,"""Over-optimizing"" for Normality: Budget-constrained Uncertainty   Quantification for Contextual Decision-making"
2503.13050v3.txt,5,"E-Values Expand the Scope of Conformal Prediction"
2503.13317v1.txt,12,"Do you understand epistemic uncertainty? Think again! Rigorous   frequentist epistemic uncertainty estimation in regression"
2503.13909v1.txt,8,"Quantification of Uncertainties in Probabilistic Deep Neural Network by   Implementing Boosting of Variational Inference"
2503.13999v2.txt,6,"BI-RADS prediction of mammographic masses using uncertainty information   extracted from a Bayesian Deep Learning model"
2503.14002v1.txt,10,"MeshFleet: Filtered and Annotated 3D Vehicle Dataset for Domain Specific   Generative Modeling"
2503.14053v1.txt,14,"ON-Traffic: An Operator Learning Framework for Online Traffic Flow   Estimation and Uncertainty Quantification from Lagrangian Sensors"
2503.14106v1.txt,5,"Reliable uncertainty quantification for 2D/3D anatomical landmark   localization using multi-output conformal prediction"
2503.14453v3.txt,9,"Online Conformal Probabilistic Numerics via Adaptive Edge-Cloud   Offloading"
2503.14663v1.txt,9,"Sepsyn-OLCP: An Online Learning-based Framework for Early Sepsis   Prediction with Uncertainty Quantification using Conformal Prediction"
2503.14749v2.txt,13,"Uncertainty Distillation: Teaching Language Models to Express Semantic   Confidence"
2503.14785v2.txt,1,"SEEK: Self-adaptive Explainable Kernel For Nonstationary Gaussian   Processes"
2503.15583v1.txt,11,"Efficient Post-Hoc Uncertainty Calibration via Variance-Based Smoothing"
2503.15801v1.txt,3,"Disentangling Uncertainties by Learning Compressed Data Representation"
2503.15953v1.txt,11,"GAN-enhanced Simulation-driven DNN Testing in Absence of Ground Truth"
2503.16708v1.txt,9,"NeuroSep-CP-LCB: A Deep Learning-based Contextual Multi-armed Bandit   Algorithm with Uncertainty Quantification for Early Sepsis Prediction"
2503.16809v1.txt,5,"Online Selective Conformal Prediction: Errors and Solutions"
2503.16978v1.txt,2,"Real-Time Diffusion Policies for Games: Enhancing Consistency Policies   with Q-Ensembles"
2503.17125v5.txt,2,"LaMOuR: Leveraging Language Models for Out-of-Distribution Recovery in   Reinforcement Learning"
2503.17385v1.txt,3,"Uncertainty Quantification for Data-Driven Machine Learning Models in   Nuclear Engineering Applications: Where We Are and What Do We Need?"
2503.17395v2.txt,2,"CP-NCBF: A Conformal Prediction-based Approach to Synthesize Verified   Neural Control Barrier Functions"
2503.18235v1.txt,4,"Enhance GNNs with Reliable Confidence Estimation via Adversarial   Calibration Learning"
2503.18562v1.txt,13,"Self-Reported Confidence of Large Language Models in Gastroenterology:   Analysis of Commercial, Open-Source, and Quantized Models"
2503.18836v1.txt,6,"Dual-domain Multi-path Self-supervised Diffusion Model for Accelerated   MRI Reconstruction"
2503.18958v1.txt,8,"Advancing Deep Learning through Probability Engineering: A Pragmatic   Paradigm for Modern AI"
2503.19068v1.txt,5,"Minimum Volume Conformal Sets for Multivariate Regression"
2503.19333v1.txt,3,"E-PINNs: Epistemic Physics-Informed Neural Networks"
2503.20187v2.txt,4,"Network Inversion for Generating Confidently Classified Counterfeits"
2503.20697v2.txt,7,"Semi-supervised Node Importance Estimation with Informative Distribution   Modeling for Uncertainty Regularization"
2503.21251v1.txt,14,"Dual-Splitting Conformal Prediction for Multi-Step Time Series   Forecasting"
2503.21585v1.txt,14,"Probabilistic Functional Neural Networks"
2503.22163v1.txt,4,"T-CIL: Temperature Scaling using Adversarial Perturbation for   Calibration in Class-Incremental Learning"
2503.22480v6.txt,2,"Probabilistic Uncertain Reward Model"
2503.22719v1.txt,12,"LLM-based Agent Simulation for Maternal Health Interventions:   Uncertainty Estimation and Decision-focused Evaluation"
2503.22725v1.txt,11,"Uncertainty Weighted Gradients for Model Calibration"
2503.23491v1.txt,7,"POINT$^{2}$: A Polymer Informatics Training and Testing Database"
2503.23561v2.txt,5,"Bridging conformal prediction and scenario optimization"
2503.23819v1.txt,6,"Conformal uncertainty quantification to evaluate predictive fairness of   foundation AI model for skin lesion classes across patient demographics"
2503.24016v1.txt,8,"Bayesian Predictive Coding"
2504.00120v1.txt,14,"EMForecaster: A Deep Learning Framework for Time Series Forecasting in   Wireless Networks with Distribution-Free Uncertainty Quantification"
2504.01225v2.txt,13,"A Conformal Risk Control Framework for Granular Word Assessment and   Uncertainty Calibration of CLIPScore Quality Estimates"
2504.01508v1.txt,11,"UAKNN: Label Distribution Learning via Uncertainty-Aware KNN"
2504.01849v1.txt,12,"An Approach to Technical AGI Safety and Security"
